,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
490,32.10631113,0.545692316,0.903764196,0.603799441,0.545976991,0.986606098
492,11.66479651,-0.731862808,1.09943598,-0.665671145,0.505621321,0.986606098
500,13.38114534,0.743184189,1.054701238,0.704639535,0.481034589,0.986606098
521,21.2926244,-0.610788872,1.057474034,-0.577592312,0.563539399,0.986606098
543,16.93664824,-0.69987099,1.077940609,-0.649266745,0.516165977,0.986606098
545,5.698443885,-0.783052802,1.106665794,-0.707578391,0.479207116,0.986606098
558,19.79888639,0.677192187,0.955645642,0.708622691,0.478558651,0.986606098
572,19.85088783,0.684518543,0.950985103,0.719799438,0.471648491,0.986606098
579,9.065767211,0.738254715,1.101773127,0.670060557,0.502819187,0.986606098
586,42.52341291,0.500618564,0.875735525,0.571654968,0.567555748,0.986606098
589,5.703398684,-0.775108962,1.106275731,-0.700647172,0.483523232,0.986606098
590,10.21896068,-0.673341291,1.095242901,-0.614787176,0.538695279,0.986606098
593,35.33536604,0.608219043,0.909722645,0.668576347,0.503765765,0.986606098
615,31.28070278,0.622026527,0.901370157,0.690089995,0.490137594,0.986606098
617,34.48934419,0.562493421,0.938397697,0.599419013,0.548893501,0.986606098
618,22.57898045,-0.658466645,1.065519465,-0.617977115,0.536590424,0.986606098
620,27.1004014,0.572162949,0.923995509,0.61922698,0.53576684,0.986606098
660,10.33949936,-0.687432254,1.095005324,-0.62778896,0.530142199,0.986606098
668,29.37715609,-0.670358905,1.021261861,-0.656402565,0.51156514,0.986606098
670,21.54352293,-0.619822294,1.054714242,-0.587668459,0.55675485,0.986606098
674,10.37178767,-0.697153099,1.09497793,-0.63668233,0.524331786,0.986606098
703,1.323611097,0.683761227,1.129895545,0.60515437,0.545076431,0.986606098
704,1.323611097,0.683761227,1.129895545,0.60515437,0.545076431,0.986606098
712,50.10852585,-0.601768142,0.964147064,-0.624145594,0.532531973,0.986606098
717,1.215365648,0.783836856,1.133048757,0.691794463,0.489066414,0.986606098
732,11.57967411,-0.713266792,1.099345804,-0.648810219,0.516461051,0.986606098
738,16.39795278,-0.634508019,1.079047036,-0.588026285,0.55651465,0.986606098
740,12.05568652,-0.792001595,1.100482158,-0.719685993,0.471718352,0.986606098
752,9.063993689,0.725546181,1.090037222,0.665615968,0.505656597,0.986606098
757,10.60388779,-0.733910904,1.094745922,-0.670393823,0.502606771,0.986606098
762,5.06758218,-0.652443801,1.1073928,-0.58917107,0.555746522,0.986606098
765,5.445710407,-0.736968042,1.10649422,-0.666038763,0.505386324,0.986606098
796,4.916623495,-0.632138985,1.107324915,-0.570870371,0.568087517,0.986606098
827,32.55157168,0.528765327,0.905412414,0.584004946,0.559216985,0.986606098
828,30.7341905,0.5477401,0.918381619,0.596418841,0.550895457,0.986606098
852,21.49442995,-0.635488681,1.059560533,-0.599766281,0.548662008,0.986606098
857,16.07859457,-0.806492366,1.074133227,-0.750830851,0.45275446,0.986606098
861,48.81315355,-0.650884427,0.976626837,-0.666461746,0.505116007,0.986606098
883,15.47507851,-0.703120901,1.075460357,-0.653785978,0.513249702,0.986606098
889,17.69384548,-0.727345323,1.082514117,-0.671903776,0.501644956,0.986606098
919,45.07362132,-0.742274124,1.015270353,-0.731109819,0.464712077,0.986606098
940,31.08733673,-0.769522358,1.016136401,-0.757302226,0.448868818,0.986606098
989,13.111757,0.77893198,1.057757683,0.736399265,0.461487752,0.986606098
996,15.65720351,-0.74377283,1.073706585,-0.692715161,0.488488323,0.986606098
1012,5.978259745,-0.812905113,1.105852044,-0.735093918,0.462282298,0.986606098
1035,21.09119196,0.559674898,0.951718338,0.588067788,0.556486793,0.986606098
1047,11.452425,-0.835456246,1.093639588,-0.763922828,0.444913233,0.986606098
1063,29.76183346,-0.632212719,1.018965996,-0.620445355,0.53496462,0.986606098
1080,23.55396218,-0.719979354,1.058370124,-0.680271804,0.496332374,0.986606098
1101,41.96098002,-0.569456605,0.984634298,-0.578343255,0.563032397,0.986606098
1114,46.05320179,0.582458226,0.840018343,0.693387508,0.4880664,0.986606098
1120,21.80463301,-0.64286288,1.056760526,-0.608333548,0.542966275,0.986606098
1131,5.491152882,-0.752437956,1.10768232,-0.679290391,0.496953883,0.986606098
1170,19.36604652,-0.620612924,1.068736636,-0.580697717,0.561444201,0.986606098
1172,86.7997322,0.537415982,0.726156226,0.740083143,0.459249547,0.986606098
1175,65.59435636,-0.498557883,0.863226216,-0.577551833,0.563566735,0.986606098
1186,53.34869227,0.509753162,0.805823114,0.63258692,0.527003431,0.986606098
1193,66.56180808,-0.655625386,0.885039215,-0.740786821,0.458822708,0.986606098
1219,10.3704668,-0.680578397,1.09531137,-0.621356096,0.534365352,0.986606098
1246,29.23870581,-0.60863881,1.021151649,-0.596031756,0.551154013,0.986606098
1258,39.19212258,-0.760202488,0.992884684,-0.765650333,0.443884387,0.986606098
763,11.37390703,-0.625098467,1.102915438,-0.566769169,0.57087102,0.989051237
720,27.37488471,-0.573608288,1.019210886,-0.562796469,0.573573485,0.991344557
299,1.343289655,0.625818134,1.13420502,0.551768086,0.581107255,0.995132925
343,28.30158951,-0.554416338,1.021538622,-0.542726752,0.587317952,0.995132925
440,18.66178207,-0.567756049,1.06267573,-0.53427027,0.593154558,0.995132925
468,15.95271603,-0.581132834,1.081585081,-0.537297384,0.591062212,0.995132925
682,20.70856363,-0.562920946,1.055348613,-0.533398101,0.593758032,0.995132925
792,53.15205458,0.527040669,0.949086773,0.55531347,0.578680267,0.995132925
794,4.751707019,-0.59511437,1.107572557,-0.537314116,0.591050656,0.995132925
879,27.8024473,-0.570772912,1.043237291,-0.547117053,0.584298317,0.995132925
929,10.74364674,-0.595278278,1.101296236,-0.540525118,0.588834943,0.995132925
986,14.14164742,-0.575571797,1.077769574,-0.534039753,0.593314031,0.995132925
1050,32.3260001,-0.548471728,0.998562425,-0.549261332,0.58282612,0.995132925
1091,57.94604642,0.430519777,0.782181233,0.550409239,0.582038713,0.995132925
1125,20.78005675,0.539944013,1.011380972,0.533868075,0.593432811,0.995132925
436,20.55322797,-0.561787025,1.057584845,-0.531198067,0.595281532,0.995366097
3,35.33146628,-0.019649568,0.918667188,-0.021389212,0.982935179,0.999362609
6,3.568309152,-0.318879221,1.11981501,-0.284760624,0.775827541,0.999362609
10,15.75364794,-0.167707964,1.066540753,-0.157244778,0.875051939,0.999362609
14,2.448414722,0.107935786,1.116179859,0.096701069,0.922963791,0.999362609
16,32.70287326,-0.456907731,0.99106395,-0.461027495,0.644778879,0.999362609
20,58.8358247,-0.116804327,0.864488084,-0.135113866,0.892521847,0.999362609
26,82.75583718,0.122138042,0.737428444,0.165626974,0.868450518,0.999362609
29,114.8242526,-0.028140126,0.710073992,-0.039629851,0.968388229,0.999362609
30,23.32846453,0.299598453,1.016044786,0.294867369,0.7680952,0.999362609
35,20.86504008,0.341572109,1.0146211,0.336649917,0.736380822,0.999362609
36,30.07655216,0.034440163,0.981232398,0.035098885,0.97200089,0.999362609
45,17.49428742,0.303151008,1.052346041,0.2880716,0.773291931,0.999362609
47,3.636749699,-0.32122634,1.110307055,-0.289313068,0.772341813,0.999362609
50,2.525352976,0.088381845,1.114939523,0.079270529,0.936817447,0.999362609
51,3.393944489,-0.254604669,1.111352571,-0.229094417,0.818795533,0.999362609
57,12.41516874,0.158752566,1.076740809,0.14743805,0.882786274,0.999362609
63,33.99281075,0.103685628,0.924788466,0.11211821,0.910729679,0.999362609
65,16.38844445,-0.238476653,1.063998837,-0.224132438,0.822654253,0.999362609
67,24.57996923,0.360913201,1.001759756,0.360279198,0.718638354,0.999362609
72,2.48646207,0.069627168,1.115426195,0.06242203,0.950226751,0.999362609
74,16.42230463,-0.247841679,1.064454354,-0.232834483,0.815889936,0.999362609
79,11.08577487,0.323730094,1.085715808,0.298172037,0.765571863,0.999362609
80,30.09418289,-0.463455829,1.036300723,-0.44722137,0.654715233,0.999362609
83,17.5012848,-0.346501271,1.067894496,-0.324471446,0.745581137,0.999362609
88,19.37127801,-0.004343511,1.034837732,-0.004197287,0.99665106,0.999362609
91,3.676686487,-0.310499182,1.109577893,-0.279835408,0.779603785,0.999362609
95,77.33107518,0.058580044,0.761358612,0.076941462,0.938670114,0.999362609
100,32.57045205,-0.056869076,0.979076626,-0.058084397,0.953681402,0.999362609
104,11.77212436,0.258052782,1.079307841,0.239090991,0.811035027,0.999362609
106,23.48058806,0.221831144,1.002674243,0.221239496,0.824905958,0.999362609
107,24.85363988,-0.338448973,1.025668457,-0.329978923,0.741415888,0.999362609
109,42.00214842,0.340793688,0.901449953,0.378050591,0.705393012,0.999362609
111,15.25806655,-0.149483567,1.069384872,-0.139784629,0.888830158,0.999362609
117,12.38222076,0.162758952,1.076973868,0.151126185,0.879876177,0.999362609
120,7.565250455,-0.16813469,1.101231017,-0.152678855,0.878651537,0.999362609
126,34.94050242,-0.27983016,0.984357577,-0.28427694,0.776198156,0.999362609
128,21.3414624,-0.170527972,1.028619214,-0.165783382,0.868327424,0.999362609
136,33.57500434,0.063336341,0.919407917,0.068888183,0.945078625,0.999362609
138,4.584799726,-0.530230923,1.108863319,-0.478175186,0.632525523,0.999362609
139,20.07526258,-0.530487188,1.06001632,-0.500451906,0.616756912,0.999362609
141,27.65877304,0.446481354,0.918979833,0.485844561,0.627077377,0.999362609
145,23.5513673,0.50908046,1.003123654,0.50749522,0.611807389,0.999362609
150,3.929455278,-0.395139054,1.110261651,-0.355897237,0.721917525,0.999362609
151,2.161867281,0.171741751,1.127552121,0.152313802,0.878939439,0.999362609
152,20.65297541,0.003516396,1.033572461,0.003402177,0.997285461,0.999362609
162,33.54023859,-0.213969423,0.949104765,-0.225443419,0.821634338,0.999362609
166,19.97665023,-0.054822945,1.032835914,-0.053080014,0.957668155,0.999362609
167,58.05769882,0.304208414,0.805714796,0.377563395,0.705754962,0.999362609
168,1.51014968,0.549465265,1.127050077,0.487525156,0.62588622,0.999362609
171,16.17381607,0.474175349,1.053294567,0.450183039,0.652578465,0.999362609
176,3.081315995,-0.173209224,1.116872424,-0.155084162,0.876754968,0.999362609
177,3.176458985,-0.16818643,1.112322146,-0.151202986,0.879815595,0.999362609
178,50.09393956,-0.119996231,0.879047982,-0.136507031,0.891420466,0.999362609
181,4.309066391,-0.477214095,1.107933769,-0.430724388,0.666668784,0.999362609
191,1.942386707,0.338016666,1.120558347,0.301650214,0.762918724,0.999362609
198,2.57894607,0.004067317,1.132560369,0.003591258,0.997134597,0.999362609
204,40.96907343,-0.074145348,0.919665425,-0.080622089,0.935742499,0.999362609
209,13.24772782,0.092051992,1.073505082,0.085749005,0.931665945,0.999362609
214,43.32585795,-0.172516353,0.900493579,-0.191579771,0.84807139,0.999362609
217,19.07703963,0.032899216,1.032685349,0.031857928,0.97458535,0.999362609
220,7.461105874,0.184661887,1.105820264,0.16699087,0.867377233,0.999362609
230,33.08580521,-0.185197039,0.982682594,-0.18846069,0.850515528,0.999362609
239,43.34548613,-0.05534574,0.901115814,-0.06141912,0.951025426,0.999362609
241,6.712542102,0.094505448,1.102549158,0.085715406,0.931692655,0.999362609
243,2.980669416,-0.120021549,1.113318305,-0.107805242,0.914150185,0.999362609
244,44.13405504,-0.361436889,0.915129865,-0.394956937,0.692874669,0.999362609
247,7.65715343,-0.165459224,1.101037664,-0.150275717,0.880547091,0.999362609
254,18.52369138,-0.419228495,1.060885898,-0.395168317,0.692718673,0.999362609
256,2.96578148,-0.115854953,1.11312986,-0.104080356,0.917105579,0.999362609
266,27.10920823,0.116093661,0.949195777,0.122307393,0.902655577,0.999362609
268,1.383197169,0.57601965,1.140073999,0.505247598,0.613384943,0.999362609
270,8.560313537,-0.385456742,1.097776983,-0.351124816,0.725494711,0.999362609
273,25.98897144,-0.01379288,1.003130167,-0.013749841,0.98902956,0.999362609
274,2.737442304,-0.038087535,1.114926424,-0.034161478,0.972748384,0.999362609
275,26.83877506,0.310870241,0.992658577,0.313169349,0.754152004,0.999362609
281,14.78350115,-0.092996241,1.068230443,-0.087056348,0.930626723,0.999362609
297,38.19070592,-0.10449669,0.914469187,-0.114270324,0.909023506,0.999362609
304,27.91190221,-0.279737273,1.001935608,-0.279196857,0.780093756,0.999362609
308,10.37505198,0.453849651,1.083210827,0.41898552,0.675226715,0.999362609
314,1.491831796,0.489141298,1.147326439,0.42633141,0.669866373,0.999362609
320,27.73534494,-0.118690059,1.003635842,-0.118260084,0.905861584,0.999362609
322,31.27062054,-0.056745523,0.980359624,-0.057882354,0.953842339,0.999362609
328,25.47817155,0.236182523,0.944284175,0.250118057,0.802496052,0.999362609
332,11.07050004,0.339754382,1.081805786,0.314062271,0.753473744,0.999362609
335,7.304152752,-0.078914585,1.100684421,-0.071695922,0.942843901,0.999362609
342,33.76131951,-0.222286607,0.975999673,-0.227752748,0.819838463,0.999362609
348,17.89159995,-0.374752035,1.064497879,-0.352045826,0.724803895,0.999362609
350,2.657455579,-0.013608876,1.117336872,-0.012179743,0.990282211,0.999362609
351,11.01530487,0.37882848,1.080751491,0.350523208,0.725946076,0.999362609
365,12.42453472,0.202339795,1.078042441,0.187691864,0.851118209,0.999362609
378,11.98160246,0.214663909,1.077929154,0.199144729,0.842149533,0.999362609
382,1.551660314,0.524910482,1.125895838,0.466215847,0.641061007,0.999362609
383,16.56960049,0.446518259,1.046235039,0.4267858,0.66953535,0.999362609
384,21.83178656,0.207106213,1.016143432,0.203815924,0.838497348,0.999362609
388,10.98345776,0.02645511,1.078759336,0.024523644,0.980434924,0.999362609
392,29.04525229,0.432066879,0.919845257,0.469716918,0.638557279,0.999362609
393,36.59342067,0.136031225,1.018871215,0.133511697,0.893788714,0.999362609
397,16.19809463,-0.223321311,1.064437833,-0.209802117,0.833822121,0.999362609
399,2.168801991,0.176909035,1.124499262,0.157322499,0.874990689,0.999362609
403,15.63849637,-0.507403754,1.080902853,-0.469425862,0.638765266,0.999362609
409,2.606433465,0.028019433,1.11505318,0.025128338,0.979952597,0.999362609
411,19.97063543,-0.054258219,1.032433524,-0.052553716,0.958087495,0.999362609
417,35.45142411,0.072164031,0.967391413,0.074596518,0.940535744,0.999362609
418,1.809031702,0.377801811,1.123400505,0.336301978,0.736643159,0.999362609
419,15.50892463,-0.15781711,1.066926598,-0.147917495,0.882407881,0.999362609
422,21.08230128,-0.150876223,1.032817866,-0.146082119,0.883856562,0.999362609
424,7.500910285,0.150594694,1.107374419,0.13599257,0.891827154,0.999362609
425,17.74280221,-0.323391071,1.103530414,-0.293051344,0.769482906,0.999362609
432,1.899081353,0.345045832,1.121325409,0.307712488,0.758301116,0.999362609
434,14.64450722,-0.077537535,1.068514742,-0.072565714,0.942151711,0.999362609
441,41.59806646,0.028562024,0.93767291,0.030460541,0.975699762,0.999362609
450,11.43935652,0.294364076,1.079802779,0.272609112,0.785153707,0.999362609
454,1.944282989,0.376639439,1.123518528,0.335232068,0.737450034,0.999362609
458,7.067781138,0.302580519,1.107633641,0.273177437,0.784716823,0.999362609
459,22.26012156,0.360997673,1.006055492,0.358824812,0.71972615,0.999362609
461,23.52394628,-0.331591326,1.024226423,-0.323748068,0.746128776,0.999362609
463,29.24286979,-0.368923778,1.000922239,-0.368583855,0.712437931,0.999362609
465,4.017153097,-0.401518765,1.109311384,-0.361953164,0.717387031,0.999362609
476,32.7794194,-0.162996487,0.980205776,-0.16628803,0.867930286,0.999362609
494,16.74789575,-0.281315523,1.065714292,-0.263968988,0.791803815,0.999362609
498,32.79699866,-0.4656912,0.994659753,-0.468191458,0.63964768,0.999362609
506,17.18063122,-0.317104762,1.064502867,-0.297890003,0.765787118,0.999362609
508,25.71834451,0.01874698,0.998408018,0.018776872,0.985019104,0.999362609
511,15.03995774,-0.115682118,1.067512793,-0.108366025,0.91370535,0.999362609
513,2.384514963,0.114950072,1.115842104,0.103016432,0.91794993,0.999362609
519,10.0918609,0.503471309,1.084669741,0.464170143,0.64252585,0.999362609
523,3.347932821,-0.239247522,1.112532003,-0.215047766,0.829730078,0.999362609
536,16.87959762,0.2482154,1.041581369,0.238306298,0.811643537,0.999362609
539,9.563528863,0.568640066,1.090027521,0.521674962,0.60189666,0.999362609
542,2.428059615,0.105488764,1.115072707,0.094602588,0.924630494,0.999362609
544,92.02963174,-0.000619014,0.774879597,-0.000798852,0.999362609,0.999362609
547,18.45887426,0.113432561,1.035920007,0.109499343,0.912806443,0.999362609
548,15.42084584,-0.138321915,1.067560791,-0.129568186,0.896908075,0.999362609
550,2.681135867,-0.005802357,1.114700464,-0.005205306,0.995846785,0.999362609
553,5.838714212,0.375675048,1.106650552,0.339470348,0.734255431,0.999362609
556,3.524660536,-0.294081474,1.111016315,-0.264695909,0.791243729,0.999362609
560,6.168175732,0.233158929,1.10509175,0.210986037,0.832898167,0.999362609
567,2.462031035,0.076494242,1.116934397,0.068485886,0.945398855,0.999362609
570,19.41119656,0.007441988,1.031699703,0.007213328,0.994244647,0.999362609
584,22.04352656,-0.211827238,1.027876437,-0.206082395,0.83672655,0.999362609
588,3.002787197,-0.100132663,1.112345957,-0.090019353,0.928271836,0.999362609
596,3.027042225,-0.078724338,1.116719635,-0.070496064,0.943798834,0.999362609
598,2.619714461,0.019923895,1.114627608,0.017874934,0.985738626,0.999362609
599,34.96275444,-0.0031983,0.915947743,-0.003491793,0.997213958,0.999362609
602,1.473480327,0.555573569,1.129616327,0.491825017,0.62284305,0.999362609
607,17.10461202,-0.312402747,1.065901417,-0.293087843,0.769455009,0.999362609
613,23.9440958,-0.332625347,1.050228815,-0.316717027,0.751458328,0.999362609
629,29.57652839,0.169150156,0.986552055,0.171455885,0.863865315,0.999362609
631,3.72932411,-0.316706508,1.109852977,-0.285358976,0.775369134,0.999362609
636,24.64485957,-0.019145429,1.011516958,-0.018927442,0.984898988,0.999362609
645,17.02689717,0.254233816,1.039848705,0.24449116,0.806850448,0.999362609
647,16.31131562,0.364456071,1.060215264,0.343756672,0.731029287,0.999362609
653,31.92718132,-0.396526494,0.99804693,-0.397302454,0.691144438,0.999362609
655,7.943831014,0.076798072,1.106840517,0.069384948,0.94468321,0.999362609
656,48.88013627,0.329233203,0.819679638,0.40166083,0.687933656,0.999362609
658,30.48716449,0.011733502,0.979760839,0.011975884,0.990444856,0.999362609
661,25.66430654,-0.433749972,1.078736941,-0.402090588,0.687617359,0.999362609
662,26.70270542,0.32459753,0.992807206,0.326949208,0.743706302,0.999362609
666,13.83463517,-0.002040059,1.072115422,-0.001902835,0.998481758,0.999362609
677,3.019788471,-0.074546027,1.11549214,-0.066827927,0.946718691,0.999362609
679,17.06606411,0.246894472,1.038614511,0.237715215,0.812101982,0.999362609
684,21.08020464,-0.04349045,1.032582,-0.042118156,0.966404507,0.999362609
689,2.381198105,0.187031741,1.123485228,0.166474588,0.86778348,0.999362609
707,4.674677436,-0.563575416,1.107332249,-0.508948797,0.610788115,0.999362609
708,63.24171577,0.252460768,0.768843201,0.32836444,0.742636126,0.999362609
710,21.84239156,0.484494948,0.958867198,0.505278468,0.613363264,0.999362609
722,2.824257432,-0.016271033,1.114352923,-0.014601328,0.98835024,0.999362609
724,29.7526602,0.303011244,0.925062286,0.327557666,0.743246135,0.999362609
726,21.04479263,-0.153235629,1.034802063,-0.148082067,0.882278002,0.999362609
734,45.01271876,-0.158916674,0.889945214,-0.178569053,0.858276096,0.999362609
743,43.06413763,-0.070211057,0.933110244,-0.075244117,0.940020483,0.999362609
745,50.75811788,-0.277900473,0.901149756,-0.30838434,0.757789896,0.999362609
754,18.22686701,0.11783932,1.035261993,0.113825603,0.909376043,0.999362609
761,14.68215158,-0.369803121,1.081512626,-0.341931395,0.732402522,0.999362609
767,27.46061995,-0.107328379,0.996994643,-0.107651912,0.914271817,0.999362609
769,21.69738725,-0.203543382,1.030436334,-0.197531255,0.843411825,0.999362609
770,25.04761641,0.270992991,0.965541903,0.280664143,0.778968013,0.999362609
773,27.18690408,-0.218171933,1.006146833,-0.216839059,0.828333771,0.999362609
775,5.434398068,0.5192137,1.108998189,0.46818264,0.639653985,0.999362609
778,2.729464671,-0.032967174,1.115694727,-0.029548561,0.976427089,0.999362609
781,14.54261355,-0.043516204,1.07027448,-0.04065892,0.967567812,0.999362609
785,19.96356556,0.047307704,1.039876923,0.045493561,0.963713907,0.999362609
790,2.571737181,0.040888582,1.114790652,0.03667826,0.970741543,0.999362609
799,21.92504829,0.408963175,1.008690447,0.405439722,0.685154318,0.999362609
805,1.95594244,0.345070211,1.122366035,0.307448908,0.758501707,0.999362609
806,31.94223692,-0.376822377,0.999541675,-0.376995163,0.7061772,0.999362609
807,18.25103555,0.265566051,1.041941482,0.254876167,0.798818744,0.999362609
811,18.88749874,0.065807116,1.033861938,0.063651745,0.949247529,0.999362609
814,33.6605641,0.139007342,0.925849928,0.150140252,0.880653963,0.999362609
823,23.0423395,-0.296857329,1.024937154,-0.289634665,0.772095744,0.999362609
844,5.656958731,0.439816887,1.10718984,0.397237105,0.691192623,0.999362609
846,17.29892505,-0.321298969,1.062575067,-0.302377666,0.762364178,0.999362609
850,1.611171943,0.52128144,1.124759416,0.463460393,0.643034399,0.999362609
853,14.53966689,-0.040982365,1.071482464,-0.038248283,0.969489725,0.999362609
855,25.3027457,0.045614644,1.001876938,0.045529188,0.96368551,0.999362609
859,64.53084129,-0.356375262,0.927155766,-0.384374746,0.700700715,0.999362609
868,21.51522485,-0.172023423,1.027446838,-0.167428052,0.867033254,0.999362609
870,37.56822833,-0.380224758,0.973684693,-0.390500909,0.696166183,0.999362609
872,61.14309826,-0.113741507,0.860647608,-0.132158047,0.894859283,0.999362609
881,50.93726316,-0.378594324,0.937452375,-0.403854462,0.686319745,0.999362609
886,14.16070348,-0.556522885,1.074958461,-0.517715712,0.604656634,0.999362609
887,26.84745401,-0.204877961,1.002893497,-0.204286858,0.838129339,0.999362609
893,3.061198648,-0.164919239,1.116763179,-0.147676107,0.882598389,0.999362609
898,19.42512031,0.095968763,1.045727275,0.091772267,0.926878979,0.999362609
904,21.64181633,0.492371365,1.021775743,0.481878112,0.629892536,0.999362609
905,32.27358498,-0.264033915,0.990557248,-0.266550889,0.789814972,0.999362609
915,12.86624722,-0.086194947,1.086111645,-0.079361038,0.936745458,0.999362609
922,2.987015458,-0.130240033,1.113532741,-0.116961117,0.906890866,0.999362609
927,28.37357159,0.465972599,0.926341908,0.503024418,0.614947104,0.999362609
928,4.273786987,-0.486738643,1.108958888,-0.438914957,0.660723159,0.999362609
934,4.107120414,-0.39792579,1.110780323,-0.358239862,0.720163818,0.999362609
946,3.266821084,-0.225568024,1.113293092,-0.202613333,0.839437268,0.999362609
951,3.303622815,-0.230235947,1.112173814,-0.207014357,0.835998646,0.999362609
954,2.705902218,-0.030739853,1.115643047,-0.027553484,0.978018282,0.999362609
957,6.509972634,0.138994025,1.103353186,0.125974191,0.899752354,0.999362609
958,32.3135825,-0.032749428,0.979480345,-0.033435513,0.97332729,0.999362609
960,33.57336906,-0.342510082,0.990063397,-0.345947626,0.729382075,0.999362609
963,4.517570534,-0.555890456,1.110004253,-0.500800294,0.616511679,0.999362609
965,3.617755208,-0.249016476,1.114380107,-0.223457395,0.823179539,0.999362609
972,17.38509057,0.325352463,1.046013104,0.311040523,0.755769816,0.999362609
977,8.161121733,-0.230974951,1.104316165,-0.209156542,0.834326036,0.999362609
978,1.746826147,0.432748981,1.122483012,0.385528313,0.699846034,0.999362609
979,14.24365957,-0.182933164,1.080433458,-0.169314605,0.865549189,0.999362609
985,3.370428008,-0.25385929,1.112265763,-0.228236181,0.819462635,0.999362609
988,1.659830515,0.452701024,1.125198437,0.402329944,0.68744122,0.999362609
992,22.39849821,-0.252718798,1.027595101,-0.245932273,0.805734661,0.999362609
994,120.7949067,-0.137735331,0.720300991,-0.191219133,0.848353915,0.999362609
1000,11.67772549,0.466792066,1.086289836,0.429712265,0.66740496,0.999362609
1005,15.36294602,-0.154467051,1.068044705,-0.144626016,0.885006155,0.999362609
1014,13.37292987,-0.421043846,1.075346201,-0.391542599,0.695396207,0.999362609
1022,29.23637054,0.389651969,0.943411798,0.41302427,0.679588832,0.999362609
1030,10.49985849,0.424150248,1.084873105,0.390967613,0.695821176,0.999362609
1033,6.454982809,0.124317285,1.104575621,0.112547555,0.910389266,0.999362609
1037,3.974675094,-0.370781335,1.110223069,-0.333970123,0.738402104,0.999362609
1040,6.58042113,0.106630029,1.103601822,0.096620019,0.923028158,0.999362609
1052,2.357787743,0.094908417,1.121583019,0.084620055,0.932563454,0.999362609
1055,3.151953564,-0.196176978,1.119543268,-0.175229474,0.860899326,0.999362609
1065,20.73305885,-0.095742205,1.031555498,-0.092813431,0.926051781,0.999362609
1067,9.930981115,-0.453132243,1.104801059,-0.410148269,0.681697186,0.999362609
1072,29.1357828,-0.222556024,0.998776265,-0.222828708,0.823668824,0.999362609
1076,3.231935111,-0.201115137,1.111982057,-0.180861855,0.856476011,0.999362609
1078,26.72652607,-0.064198774,0.99754094,-0.064357032,0.948685942,0.999362609
1082,15.96340646,-0.203641094,1.065039681,-0.191205171,0.848364853,0.999362609
1085,21.29527916,-0.166226427,1.028756302,-0.161579984,0.871636621,0.999362609
1089,14.92350931,0.549348842,1.052190039,0.522100402,0.601600427,0.999362609
1093,27.91033836,-0.116913675,1.015598533,-0.115118003,0.908351591,0.999362609
1105,19.92496207,-0.517932533,1.059416573,-0.488884681,0.624923342,0.999362609
1107,19.57718645,-0.458347503,1.081580596,-0.423775634,0.671729449,0.999362609
1109,25.21321647,-0.060012911,1.029283858,-0.058305501,0.953505286,0.999362609
1111,25.90422509,-0.481028344,1.020551829,-0.471341416,0.637396945,0.999362609
1113,2.795294116,-0.050292469,1.113300247,-0.045174219,0.963968444,0.999362609
1116,8.112634833,0.006855434,1.105099789,0.006203453,0.995050393,0.999362609
1123,45.35943992,0.040895349,0.890035512,0.045947997,0.963351698,0.999362609
1128,25.50864347,-0.380820861,1.024437107,-0.371736691,0.710088904,0.999362609
1130,17.11366845,-0.306779885,1.06299978,-0.288598258,0.772888829,0.999362609
1132,3.577043079,-0.322780467,1.115110323,-0.289460567,0.772228951,0.999362609
1137,2.308236618,0.109043024,1.127262932,0.096732556,0.922938785,0.999362609
1138,87.78460155,-0.304735447,0.805433553,-0.37834958,0.705170918,0.999362609
1142,27.49902305,-0.07706165,1.006356698,-0.076574886,0.938961738,0.999362609
1150,60.75639997,-0.498124411,1.019532024,-0.488581427,0.625138065,0.999362609
1154,3.039024849,-0.142302081,1.112821367,-0.127875044,0.898247861,0.999362609
1158,18.28539275,-0.402346186,1.061987719,-0.37886143,0.704790767,0.999362609
1159,14.33255639,-0.040625498,1.069159098,-0.037997617,0.969689582,0.999362609
1161,6.986840131,0.035709255,1.102889085,0.032377921,0.97417067,0.999362609
1162,49.13042571,-0.135629955,0.879426397,-0.154225477,0.877431955,0.999362609
1164,12.38884629,0.152052351,1.080701274,0.140697855,0.88810864,0.999362609
1166,31.54505067,-0.386710633,0.993389208,-0.389284109,0.69706599,0.999362609
1171,47.62924432,-0.25762867,0.947296698,-0.271961964,0.785651266,0.999362609
1174,58.1517843,-0.421170752,0.874667004,-0.481521253,0.630146079,0.999362609
1190,13.47123305,0.049808797,1.072539027,0.046440079,0.962959492,0.999362609
1192,9.078331311,-0.250782687,1.102913205,-0.227382069,0.820126662,0.999362609
1196,8.705881328,-0.142421533,1.10402841,-0.129001692,0.89735631,0.999362609
1198,43.79536488,0.166310936,0.884274929,0.18807605,0.850817035,0.999362609
1204,4.118594919,-0.437318931,1.10893216,-0.394360401,0.693314975,0.999362609
1205,34.16550945,0.02556761,0.927032628,0.027580054,0.97799709,0.999362609
1208,8.37186294,-0.062027766,1.105134989,-0.056126868,0.95524074,0.999362609
1209,3.963272691,-0.419368242,1.111047218,-0.377453123,0.705836895,0.999362609
