"","logFC","logCPM","PValue","FDR"
"ENSG00000230202",1.56256258932153,0.757468713726399,5.88424344274218e-05,0.0176849047983198
"ENSG00000268262",-1.33550464583216,0.298544387046372,5.92899469934996e-05,0.0176849047983198
"ENSG00000158815",-1.47499838757803,0.617887353829429,6.11887524050721e-05,0.0176849047983198
"ENSG00000218018",-1.23466955770453,1.78235726715664,6.1915714806458e-05,0.0176849047983198
"ENSG00000007314",-1.21965244025625,3.10349362056796,6.21289877477292e-05,0.0176849047983198
"ENSG00000161682",-1.24540433772905,1.55503879651415,6.22329172240814e-05,0.0176849047983198
"ENSG00000171812",-1.24301689444828,1.90045357258872,6.42405073561112e-05,0.017733285474174
"ENSG00000120129",1.79541212138782,1.7585404323801,6.42514438408004e-05,0.017733285474174
"ENSG00000145198",-1.34236041642073,1.42973725583264,6.47143965518559e-05,0.017733285474174
"ENSG00000215365",-1.63534598799969,-0.061603376888357,7.04224296042924e-05,0.0190692851991534
"ENSG00000224376",-1.4774233976383,-0.199247619135807,7.12467863032059e-05,0.0190692851991534
"ENSG00000160161",-1.39349876451278,1.45873694065362,7.2535231991073e-05,0.0190952683419545
"ENSG00000182218",-1.28812822837113,2.47170667425018,7.34918446823588e-05,0.0190952683419545
"ENSG00000000938",-1.23817655330331,1.5855401367325,7.38326041547461e-05,0.0190952683419545
"ENSG00000124664",-1.32131749563969,1.92373081975709,7.48573201138046e-05,0.0191451754931062
"ENSG00000119801",1.44612463353051,2.63194734890633,7.86916568399195e-05,0.0196111184358169
"ENSG00000155090",1.65816775197011,3.31207193472163,7.91446789414157e-05,0.0196111184358169
"ENSG00000168350",-1.33593400747657,1.95895238045005,7.92351209718904e-05,0.0196111184358169
"ENSG00000258344",2.00192403064452,5.76075355188272,8.06199111964547e-05,0.0197415863395744
"ENSG00000233221",-1.48293708463858,0.500884510339689,8.69590698138168e-05,0.021069724936573
"ENSG00000126945",1.8306823242673,2.4348188357758,8.8873862451927e-05,0.0211477637176106
"ENSG00000266397",1.46385808530677,1.79530883285868,8.98273547549135e-05,0.0211477637176106
"ENSG00000121753",-1.26453200542054,2.50511917668791,9.00373987455832e-05,0.0211477637176106
"ENSG00000139567",-1.25262907082437,2.15912523752374,0.000101832745481817,0.0236766276313179
"ENSG00000214513",-1.35651889291798,0.622794963227786,0.000106246531657604,0.0244558266569474
"ENSG00000278685",-1.33498046242121,1.74949311840517,0.000107846373552192,0.0245782953111322
"ENSG00000267280",-1.21253503519509,1.48965268992104,0.000111820235136045,0.0251560306646264
"ENSG00000114529",1.76228387229115,4.66210072739695,0.0001135050080453,0.0251560306646264
"ENSG00000141580",1.27861223927283,3.40787978299187,0.000113660056873801,0.0251560306646264
"ENSG00000130935",1.56121931243498,3.70743931144561,0.000114978473671702,0.0252054714950022
"ENSG00000165731",-1.31207431309085,3.95048131018941,0.000116587481008216,0.0253170814891236
"ENSG00000136286",-1.27766306969337,1.65207866671602,0.000120712319079566,0.0259678145847987
"ENSG00000235370",-1.32444644579515,0.569417051020305,0.000124284424560835,0.0264886933753824
"ENSG00000213199",-1.39440611840026,0.985558107242804,0.000131848064194783,0.0278429242351883
"ENSG00000153879",1.64911985614209,2.88799505540791,0.000135459138274256,0.028199262249846
"ENSG00000134571",-1.25913383200091,2.46491618682634,0.000135985668161131,0.028199262249846
"ENSG00000189266",1.9206717240703,3.18228381210039,0.000137737893639687,0.0282093891869787
"ENSG00000204060",-1.22091359336918,1.3624357405262,0.000139485130753617,0.0282093891869787
"ENSG00000259887",-1.38365787165375,0.791376378586947,0.000140237941581906,0.0282093891869787
"ENSG00000255239",-1.42250089846725,-0.0808379814726152,0.000141682013348069,0.0282093891869787
"ENSG00000101222",-1.44067197965075,0.223705331742661,0.000142538475784773,0.0282093891869787
"ENSG00000136527",1.96061123786788,4.68910808841465,0.000143387719822596,0.0282093891869787
"ENSG00000061273",-1.20280462210137,3.96556757290455,0.000145552441459508,0.0283925940467369
"ENSG00000161180",-1.60730802296721,0.294604839935562,0.000146881417294069,0.0284110627165956
"ENSG00000102471",1.84497082617669,5.70461790325655,0.000148160121901154,0.0284195807160063
"ENSG00000237159",-1.4355739821427,0.260313860162908,0.000151760455713032,0.0288696047074592
"ENSG00000138080",-1.4480343897127,1.14870985135078,0.00015330767806436,0.028924886341684
"ENSG00000183742",1.95383144381979,6.5024108424643,0.000155174147840908,0.0290390124796912
"ENSG00000067082",2.00980177137055,5.00787187155789,0.000158947195732811,0.0295052141240149
"ENSG00000164023",1.52130373102331,4.43332242733848,0.000160668084110725,0.0295860636804854
"ENSG00000182175",-1.24606700503328,2.77613774821073,0.000162910631711428,0.0297609279423306
"ENSG00000182179",-1.36709267445841,0.624503998926964,0.000165838806580459,0.029869643698453
"ENSG00000160716",-1.36658900833618,0.673217665241588,0.000166254456372236,0.029869643698453
"ENSG00000226472",-1.28813607222435,2.13177547602755,0.000167398733039379,0.029869643698453
"ENSG00000104221",-1.27738303908337,0.650858823619035,0.000168775011147701,0.0298835631276752
"ENSG00000003137",-1.29075332960222,2.0106163700366,0.000170696618435617,0.0299853926921382
"ENSG00000197894",1.35619695636517,3.19716038249818,0.000171955505924157,0.0299853926921382
"ENSG00000162772",1.42218770282003,4.00031667655495,0.000177963978086434,0.0307998108841619
"ENSG00000233016",1.45913845770274,3.64111742168953,0.000181888515423122,0.0312441033433539
"ENSG00000143126",-1.33776295491796,1.99265055250317,0.000185671776036061,0.0313282521982252
"ENSG00000231310",1.60118263390308,1.36058845688432,0.000186734857946356,0.0313282521982252
"ENSG00000197093",-1.21816933360819,0.763012521543809,0.000187380101116421,0.0313282521982252
"ENSG00000101166",1.55990021515933,3.87780969353915,0.000187822521650668,0.0313282521982252
"ENSG00000130720",-1.25911932223416,3.36599908980574,0.000192517383063415,0.0318803246284437
"ENSG00000140506",-1.45231891061558,0.451280168499225,0.000200645022125333,0.0329889079948636
"ENSG00000138622",-1.18812095623409,2.48432575004392,0.000203848794575758,0.0330978706297985
"ENSG00000135439",-1.34442497369353,1.56493908018651,0.000204183579347962,0.0330978706297985
"ENSG00000122375",-1.28443579776095,1.72953528557258,0.00020610159348573,0.0331116840883668
"ENSG00000173546",-1.24642866877844,3.12790550046093,0.000207145821041134,0.0331116840883668
"ENSG00000168135",-1.18707835228095,2.61947305369997,0.000214665683711588,0.0340770669494713
"ENSG00000240093",-1.18546085434462,2.06129109259493,0.000219339264499147,0.0344194738308796
"ENSG00000102572",1.5644873268163,6.13876402681095,0.00021981330494132,0.0344194738308796
"ENSG00000116791",1.50636314081589,3.15953108737781,0.000222397128568427,0.034588764225595
"ENSG00000184185",-1.21175228647354,3.64996414396684,0.000223997011006285,0.0346037798613602
"ENSG00000078814",-1.15200582735152,3.48732462785349,0.000226521765531744,0.0347605199933979
"ENSG00000144230",-1.38543620359936,0.171252093030292,0.00024085517314942,0.0366701896591878
"ENSG00000182580",-1.15641669694874,2.39947816398793,0.000242152612225065,0.0366701896591878
"ENSG00000140839",-1.18398775576208,2.30335937686329,0.000244306441555344,0.0367044809975354
"ENSG00000139219",-1.17628124376903,2.93440519094721,0.000246053019231496,0.0367044809975354
"ENSG00000240583",-1.18691841070516,0.633898117400552,0.000247162853185246,0.0367044809975354
"ENSG00000124780",-1.2711692927611,1.3892311822758,0.000253973978454234,0.0371999448449199
"ENSG00000090534",-1.40153962969408,0.383859196246254,0.00025472518242635,0.0371999448449199
"ENSG00000239446",-1.43088272338214,-0.0288849022679126,0.00025737005945209,0.0371999448449199
"ENSG00000074317",-1.25114624835996,1.17097554918474,0.000259293386582191,0.0371999448449199
"ENSG00000072195",-1.18292297551463,4.07097334691958,0.000263155222294078,0.0371999448449199
"ENSG00000225769",-1.51297757429993,-0.321859939367272,0.000263682927415261,0.0371999448449199
"ENSG00000154134",-1.21350296628145,2.2831836844602,0.000265130393101717,0.0371999448449199
"ENSG00000104067",1.62017508995216,7.06438759328153,0.000265412737575029,0.0371999448449199
"ENSG00000144959",1.36197587118325,5.04976874842591,0.000266292020096368,0.0371999448449199
"ENSG00000255808",-1.22883254387023,1.78184307390582,0.000267400865609029,0.0371999448449199
"ENSG00000283031",-1.33001761665306,0.909314748683157,0.00026964942146678,0.0371999448449199
"ENSG00000105204",-1.45025933699746,0.527299048936967,0.000269892726957235,0.0371999448449199
"ENSG00000128604",-1.12351345661878,1.14729410937006,0.000273330327531698,0.0374495088043132
"ENSG00000227695",1.28844487075719,2.56154224004456,0.000275627024542379,0.037450777292442
"ENSG00000165125",-1.16030655156015,0.329938735841425,0.000276593628452304,0.037450777292442
"ENSG00000215354",-1.32390076129488,1.13105304782753,0.000278222800177119,0.037451066751327
"ENSG00000274376",-1.15873883971436,2.31859663314708,0.000279986918828777,0.0374694121953534
"ENSG00000144580",1.35979203918909,3.49899599740047,0.000284207871095595,0.0378144322362914
"ENSG00000110172",1.88878434792501,5.0007707983102,0.000286302285785814,0.0378308310539593
"ENSG00000183779",-2.0013495401633,2.47260465235211,0.000287618187264006,0.0378308310539593
"ENSG00000037280",-1.18274760289961,3.82998781144624,0.000290127481475243,0.0379440589124837
"ENSG00000055118",-1.17988410593263,3.26720460903514,0.000295229160521213,0.0382483115768193
"ENSG00000198933",-1.15532535392307,3.23550485521567,0.000296533140885058,0.0382483115768193
"ENSG00000182257",-1.529144482664,-0.0655131019897933,0.000297438864030353,0.0382483115768193
"ENSG00000168874",-1.13174890802749,2.59854738479446,0.000304170223249573,0.0383429140348738
"ENSG00000261170",-0.983199970202905,1.74165163685701,0.000304193721774289,0.0383429140348738
"ENSG00000274808",-1.26249945197473,0.0829804526317496,0.000308166105652222,0.0383429140348738
"ENSG00000145632",1.40071557278297,1.39997327899242,0.000308402844215377,0.0383429140348738
"ENSG00000181652",-1.28446179955994,1.6143112393952,0.000308550187940103,0.0383429140348738
"ENSG00000114923",-1.06993134538455,1.75155265327906,0.000309024999813675,0.0383429140348738
"ENSG00000173917",-1.2315431348775,0.239124670940238,0.000309834999152251,0.0383429140348738
"ENSG00000117519",1.31492566326839,3.05618634177523,0.000315873555280233,0.0384661338155632
"ENSG00000007312",-1.31723612532105,0.107515715789166,0.000316390374664294,0.0384661338155632
"ENSG00000064300",-1.04523017924651,2.66904703431978,0.000318675375138053,0.0384661338155632
"ENSG00000148204",-1.17066609973303,2.64493561313684,0.00032015433625673,0.0384661338155632
"ENSG00000079337",-1.15069734576266,2.7252548787337,0.00032118793413422,0.0384661338155632
"ENSG00000264577",1.29582786196071,2.56957874185594,0.000322469089982212,0.0384661338155632
"ENSG00000103154",-1.11365974474767,3.04763961491247,0.000322528622226244,0.0384661338155632
"ENSG00000113763",-1.21429320309614,4.1331754279608,0.000327089198554436,0.0387676370526507
"ENSG00000196352",1.67389893017934,5.05097096789413,0.000329924513315985,0.0387676370526507
"ENSG00000115507",-1.25459146379795,0.881450835654196,0.000330109343223544,0.0387676370526507
"ENSG00000214822",-1.22920569271942,0.839332775088477,0.000334324401954624,0.0388702427751317
"ENSG00000242731",-1.21808134500933,0.149926778676084,0.000334360416607701,0.0388702427751317
"ENSG00000233014",-1.29479383690081,0.158986811606531,0.000345601257522792,0.0399100063238051
"ENSG00000283283",-1.19810131078307,0.784036858677116,0.000346772146353333,0.0399100063238051
"ENSG00000168334",-1.30133815941575,0.119041275402861,0.000350054476391616,0.0400873330227971
"ENSG00000157833",-1.07234333928844,1.86163809739063,0.000355861998378304,0.0405308014050285
"ENSG00000171847",-1.05787893660435,1.47349708542653,0.000359041866979435,0.0405308014050285
"ENSG00000100034",-1.1614253797757,2.37594120113128,0.00036005048413791,0.0405308014050285
"ENSG00000143384",1.92041896337235,4.32499946722451,0.000361833287779765,0.0405308014050285
"ENSG00000213171",-1.37920974132302,-0.128466872772552,0.000362989194264241,0.0405308014050285
"ENSG00000166159",-1.39090489941392,1.2418644821858,0.000364491958069376,0.0405308014050285
"ENSG00000204103",-1.16754624804956,0.604849188652067,0.000375080011556987,0.0413422542348037
"ENSG00000168928",-1.40452443871249,0.334705422236384,0.000375381489924145,0.0413422542348037
"ENSG00000072163",-1.12514857916493,3.43004100975279,0.000378034316902735,0.0414361614593674
"ENSG00000138660",1.63620057717403,4.45072920644492,0.000386294900199978,0.0416346080464785
"ENSG00000180008",1.59793850486578,3.32480952162504,0.000386940345481297,0.0416346080464785
"ENSG00000128266",-1.16328880822318,2.79726022114172,0.00038725097843866,0.0416346080464785
"ENSG00000155066",-1.14892848140981,2.03640587559096,0.000388131585292617,0.0416346080464785
"ENSG00000232358",-1.11738024239778,1.10573448222919,0.000388899373890482,0.0416346080464785
"ENSG00000172543",-1.28362374896928,0.778738308312456,0.000395947028454899,0.0416346080464785
"ENSG00000221823",1.33338619046776,3.95729026237307,0.000396918675386791,0.0416346080464785
"ENSG00000224940",-1.07571706164403,1.03594247675393,0.000397827107647865,0.0416346080464785
"ENSG00000108309",-1.1629797016645,1.03802998044967,0.000398154554341965,0.0416346080464785
"ENSG00000243696",-1.07695586743326,0.800090454891513,0.000399028933559862,0.0416346080464785
"ENSG00000187553",-1.40621353723777,0.411487273096018,0.000399741436192186,0.0416346080464785
"ENSG00000183773",-1.27529248156322,1.87080878770141,0.000406981831265234,0.0421563930553779
"ENSG00000135925",-1.05689269331202,2.03736567216157,0.000409201930612765,0.0421563930553779
"ENSG00000105711",-1.24320940686646,0.98764564416754,0.000410245548892374,0.0421563930553779
"ENSG00000110719",-1.22352392218972,2.98801300369361,0.000418008577421268,0.0424633401220474
"ENSG00000171223",1.31873070136411,0.953542902337393,0.000419354971738492,0.0424633401220474
"ENSG00000181016",1.4307686912419,0.613421854617476,0.000419865946669585,0.0424633401220474
"ENSG00000232536",1.4375367334675,2.74411312498861,0.000420611762439257,0.0424633401220474
"ENSG00000213398",-1.16501182400859,0.916326999955116,0.000427582550053119,0.0429517547656042
"ENSG00000072182",-1.10511491734203,2.96994910301296,0.000429783990464681,0.0429517547656042
"ENSG00000236008",-1.16756475017647,1.2573685177633,0.000431268937908796,0.0429517547656042
"ENSG00000205312",-1.5746172560936,0.132183638774595,0.000433222212503019,0.0429517547656042
"ENSG00000100346",-1.11661645438048,4.70453677211992,0.000434779688086966,0.0429517547656042
"ENSG00000005379",-1.12434686724459,2.53226163812968,0.00044277101418061,0.0435311807185611
"ENSG00000161149",-1.15610675807621,0.210539062410337,0.000444427294676421,0.0435311807185611
"ENSG00000004961",1.28326771654118,1.2424630257976,0.000448226580160026,0.0436600242058457
"ENSG00000242902",-1.26390388039993,1.74808077849938,0.000450470870642122,0.0436600242058457
"ENSG00000121068",-1.33549617865137,0.194438515892437,0.000451433042010221,0.0436600242058457
"ENSG00000259420",-1.10812639182577,2.50819776571484,0.00045900328927097,0.0439878928317791
"ENSG00000168754",-1.10135697871634,4.32522830101953,0.00045951761219491,0.0439878928317791
"ENSG00000172819",-1.09017993575719,2.069264648871,0.000463296688621242,0.0439878928317791
"ENSG00000233851",1.27000310077123,1.10921758532383,0.000463840784985273,0.0439878928317791
"ENSG00000159640",-1.12920604343224,2.09555415420281,0.000468160882033927,0.0439878928317791
"ENSG00000122367",-1.05505704461315,3.80022486904607,0.000468978823678101,0.0439878928317791
"ENSG00000198555",-1.25829530564894,1.2487118278522,0.000469194294476338,0.0439878928317791
"ENSG00000122756",-1.12656111935664,2.31881646344028,0.000470111288409838,0.0439878928317791
"ENSG00000091704",-1.2998445313046,0.126686047990568,0.000473696932678937,0.0441439514024444
"ENSG00000167004",1.88512242813911,5.92776093006171,0.000483952378222866,0.0442332483903907
"ENSG00000165905",-1.07114145955247,1.93225139827773,0.000484335866150207,0.0442332483903907
"ENSG00000204471",-1.47247174368963,0.467517985356185,0.000484529514772477,0.0442332483903907
"ENSG00000132622",-1.20679148466387,2.42569972420134,0.000484609095147442,0.0442332483903907
"ENSG00000184205",1.36846963592525,2.35814944852415,0.00048578406030585,0.0442332483903907
"ENSG00000113758",-1.12777743606599,3.06794724672775,0.000486185239498168,0.0442332483903907
"ENSG00000162460",-1.26768817341889,-0.0225958483212031,0.000494239378912775,0.0447889843457254
"ENSG00000183092",-1.14007870849056,3.77163661319707,0.000500679222414685,0.0449929205771831
"ENSG00000157322",-1.09230179705813,1.1882401965908,0.000502570699509092,0.0449929205771831
"ENSG00000205396",-1.18734042314281,0.869618686627612,0.000503040527008531,0.0449929205771831
"ENSG00000141750",-1.13280489648044,1.94325795845855,0.000504585016466814,0.0449929205771831
"ENSG00000164142",1.41652137863485,6.50175754507685,0.000506263203992111,0.0449929205771831
"ENSG00000146006",1.73990707053471,0.701076233214702,0.000516369212287933,0.0455778130041013
"ENSG00000264216",-1.15161250787985,2.33746651373998,0.000521913498371126,0.0455778130041013
"ENSG00000106113",-1.14657927040777,2.9678170281264,0.000524832688797984,0.0455778130041013
"ENSG00000167104",-1.11956654146416,1.74036007250735,0.000526947724516289,0.0455778130041013
"ENSG00000244620",-1.17241711177247,0.982562951425366,0.000527838920778613,0.0455778130041013
"ENSG00000140682",-1.05284488288553,1.19529959407573,0.000528467511831568,0.0455778130041013
"ENSG00000116852",-1.1215590882125,3.42003755624566,0.000529677369072387,0.0455778130041013
"ENSG00000136944",-1.18515632498096,4.19924642413401,0.00053058471709338,0.0455778130041013
"ENSG00000257488",-1.20516740188955,1.0318908760793,0.000530665300421372,0.0455778130041013
"ENSG00000121680",-1.13395704785303,2.02115388300464,0.000538402395710004,0.0459785665306139
"ENSG00000183798",-1.12111635108403,1.64948319069424,0.000540089943761754,0.0459785665306139
"ENSG00000179348",-1.03253774027933,1.83434266285632,0.000541323813093942,0.0459785665306139
"ENSG00000280208",-1.12435699994701,1.67189040450032,0.000547526997279367,0.0462085828787974
