"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000268434",1.21838485451187,0.309939267244869,3.78190940264515,0.00205975839113807,0.0106670962600584,-1.48692328609831
"ENSG00000149269",-0.818363877817114,6.31189187326956,-3.78172230989441,0.00206051542051784,0.0106685647910222,-1.48728344992685
"ENSG00000198053",0.862786712093765,3.72825243947248,3.78117819600136,0.00206271866284417,0.0106744030701549,-1.48833090430459
"ENSG00000241527",1.60052009518541,-0.559304591430859,3.78109472963264,0.0020630568489272,0.0106744030701549,-1.48849158314102
"ENSG00000103742",0.910658601479057,2.51312080371948,3.78109291821469,0.00206306418899058,0.0106744030701549,-1.48849507025448
"ENSG00000181555",-0.840187790951813,5.3457277194142,-3.78073750651951,0.00206450486912036,0.010679405008239,-1.48917926570263
"ENSG00000099869",0.974354220119004,1.05365281167186,3.78043891151433,0.00206571602938583,0.0106823063245311,-1.48975408711103
"ENSG00000237973",-0.716968646699862,9.08380630556026,-3.78017011292076,0.0020668069465747,0.0106823063245311,-1.49027154982188
"ENSG00000077721",-0.843160636896566,2.17669005798487,-3.78015076789124,0.00206688548080095,0.0106823063245311,-1.49030879090574
"ENSG00000173327",0.875785214559506,3.640657936448,3.78013191087188,0.00206696203678852,0.0106823063245311,-1.49034509253144
"ENSG00000137094",1.0399417119529,-0.0735681377113454,3.77974231770185,0.00206854435689817,0.0106880325599602,-1.4910950999563
"ENSG00000207751",0.953172082658434,1.77997347592951,3.77932001573116,0.00207026091191325,0.0106944495937967,-1.49190807968928
"ENSG00000197421",0.815286739274144,1.92950427116795,3.77881015297626,0.00207233530760845,0.0107027117777541,-1.49288963014418
"ENSG00000101935",-0.685373888102123,4.09248768192648,-3.77840913141673,0.00207396836144814,0.0107073442489604,-1.49366165222676
"ENSG00000273812",0.931256397350944,1.51944102319124,3.77835653341614,0.00207418264974536,0.0107073442489604,-1.49376291097625
"ENSG00000205534",-0.826726205947547,4.4253802884721,-3.77800659118909,0.00207560891369729,0.0107102052373124,-1.49443660213479
"ENSG00000101342",0.690107610935509,2.43671031277319,3.77798472182314,0.00207569807999968,0.0107102052373124,-1.49447870404203
"ENSG00000198369",-0.924303485222121,6.02537982403693,-3.7778707566139,0.00207616280462346,0.0107102052373124,-1.49469810487165
"ENSG00000108511",1.0266888287324,0.218369040531487,3.777715829637,0.00207679473158989,0.0107110129748031,-1.49499636403903
"ENSG00000116350",-1.00363774490812,4.1090859604655,-3.77754402524358,0.00207749572769555,0.0107121764833327,-1.49532711565047
"ENSG00000148572",-0.685738472990765,3.38949325750048,-3.77687973143712,0.00208020843952884,0.0107237100818813,-1.49660599722409
"ENSG00000267374",-0.797580092378967,5.01201161079229,-3.77598510901393,0.00208386740562382,0.0107401153364414,-1.49832831946785
"ENSG00000140416",-0.857335377897616,3.30050487194902,-3.77554171946214,0.00208568327027005,0.0107457711123397,-1.49918193820342
"ENSG00000188511",0.713892571267651,4.92642475578216,3.77548429689798,0.00208591855702187,0.0107457711123397,-1.49929248915969
"ENSG00000039650",0.927161444159879,2.59772720027296,3.77502158418805,0.00208781548828236,0.0107504139210836,-1.50018331507367
"ENSG00000198324",0.987825666735464,1.17806688871122,3.77495758166638,0.00208807801006303,0.0107504139210836,-1.5003065347339
"ENSG00000235024",1.10816779542812,1.07713830496294,3.7748531914667,0.00208850626355353,0.0107504139210836,-1.50050751024029
"ENSG00000156515",0.712808831605036,4.79328869921332,3.77479065345685,0.00208876286407314,0.0107504139210836,-1.50062791064235
"ENSG00000173918",0.784558644412069,2.44841126340016,3.77468284746388,0.00208920527938689,0.0107504139210836,-1.50083546280911
"ENSG00000019505",0.733100692853754,2.75534906061034,3.77433947032825,0.00209061506808405,0.0107552121756023,-1.50149654739231
"ENSG00000101557",-0.917805018306728,4.78551240053665,-3.77386110042646,0.0020925807008543,0.0107628671381762,-1.50241753088263
"ENSG00000166171",0.678938798475653,2.58970141319559,3.77359625348559,0.00209366976975353,0.0107660111642757,-1.50292743095504
"ENSG00000134049",-0.840331510846036,0.768184648634234,-3.7732940657479,0.00209491308942011,0.0107699467588189,-1.50350922404687
"ENSG00000116761",-0.766007531527262,1.67674075513325,-3.77276111110165,0.00209710770224857,0.010776817546213,-1.50453531141735
"ENSG00000015285",1.20016033742801,0.0393349330372893,3.77273722998624,0.00209720609506697,0.010776817546213,-1.50458128943814
"ENSG00000162069",0.868009486568769,1.59825054140098,3.77227421804363,0.00209911468164171,0.0107829312595929,-1.50547272351748
"ENSG00000262769",0.748790882206668,1.43581862628038,3.77221645185261,0.0020993529239708,0.0107829312595929,-1.50558394079026
"ENSG00000163848",-0.801338374057949,5.79694538682857,-3.77151962140942,0.00210222899193551,0.0107898099129767,-1.50692555530849
"ENSG00000184226",-0.891615689290797,6.07320435818735,-3.77139804622491,0.00210273118575891,0.0107898099129767,-1.50715962644878
"ENSG00000063244",0.834342754934818,2.87170381357554,3.77136771547344,0.00210285649277446,0.0107898099129767,-1.50721802291002
"ENSG00000270533",-0.860346964374972,3.87711006688359,-3.77132935758492,0.002103014973575,0.0107898099129767,-1.5072918742271
"ENSG00000160963",0.713939690854557,4.84438271594433,3.77122702749292,0.00210343782350021,0.0107898099129767,-1.50748889286467
"ENSG00000267295",0.983490491287025,0.214385864248428,3.77119620316943,0.00210356521314102,0.0107898099129767,-1.50754823974218
"ENSG00000118816",-0.812391516889548,3.86504873794798,-3.77023383138433,0.00210754640990073,0.0108039902868224,-1.50940113120587
"ENSG00000234616",0.841318272874751,2.29308734505174,3.77019030761222,0.00210772664229653,0.0108039902868224,-1.50948492974256
"ENSG00000169398",-0.872286515922293,6.6860158463037,-3.77018026767975,0.00210776821998275,0.0108039902868224,-1.5095042601429
"ENSG00000237339",0.857671001943705,1.17467355242598,3.76866068052568,0.00211407079117558,0.0108338315072912,-1.51243002837834
"ENSG00000075856",-0.820235401875606,3.64231560201545,-3.76837973676632,0.00211523811447971,0.0108373488934905,-1.51297095540721
"ENSG00000010803",-0.779133628016558,5.00830366034762,-3.76761443819135,0.0021184212550584,0.0108511903023939,-1.51444446538576
"ENSG00000104967",0.81201346061371,2.38029181797108,3.76732293350825,0.00211963500186597,0.0108549398856923,-1.51500573381967
"ENSG00000237119",0.957865691446111,1.34245641757516,3.76704869799402,0.00212077748888501,0.0108583229168475,-1.51553375376692
"ENSG00000266094",0.665349299624085,3.10073325135924,3.76682797826793,0.00212169747883464,0.0108595606950312,-1.51595873439761
"ENSG00000120539",-0.661561621563641,3.08263400253616,-3.76675946729015,0.00212198312431644,0.0108595606950312,-1.51609064780696
"ENSG00000137101",0.806131062427168,2.02571710558299,3.76664232077135,0.00212247163828569,0.0108595943291307,-1.51631620603489
"ENSG00000096746",-0.875488982926266,4.69277675708294,-3.76636749577367,0.00212361813706047,0.010862993753095,-1.51684536552568
"ENSG00000163958",1.16339043646974,1.13028672926552,3.76607441462253,0.00212484148840726,0.0108667846705131,-1.51740967818658
"ENSG00000111186",0.653809619353005,4.36557808506588,3.76570953355681,0.00212636553976547,0.0108721113472964,-1.51811224078217
"ENSG00000197122",0.827968878718524,5.01350511284845,3.76550986024507,0.00212720001372927,0.0108735596443962,-1.51849670440314
"ENSG00000099994",0.99027632835517,1.75806738664053,3.7654108499221,0.00212761392056729,0.0108735596443962,-1.51868734549586
"ENSG00000090097",0.96582277902153,1.26155497356795,3.76529270704901,0.0021281079168708,0.0108736180704875,-1.51891482598767
"ENSG00000259403",-0.833227946230611,1.63320496999378,-3.76506547549948,0.00212905837804661,0.0108760082594705,-1.51935235433516
"ENSG00000230590",-0.987320683019411,6.38624975939576,-3.76469664863053,0.00213060201958275,0.0108814268602126,-1.52006252336813
"ENSG00000255606",0.803409741058776,1.20716719549682,3.76353918125093,0.00213545371774268,0.0108978058160593,-1.52229122563872
"ENSG00000100731",-0.756124503297812,5.81871615721836,-3.76348746599948,0.00213567075147757,0.0108978058160593,-1.52239080404856
"ENSG00000229847",0.671175247623565,3.00311974446555,3.76347625182211,0.00213571781704276,0.0108978058160593,-1.52241239710578
"ENSG00000100116",0.889917278032376,1.16985916507341,3.76343027930769,0.00213591077330704,0.0108978058160593,-1.52250091786417
"ENSG00000267169",0.898755956991341,1.99659382064784,3.76335489027669,0.00213622723514552,0.0108978058160593,-1.52264608067025
"ENSG00000283208",-0.703971921609111,3.40993143236338,-3.76313560731501,0.00213714799356102,0.0109000352509983,-1.52306831434923
"ENSG00000128268",0.864657876174282,3.35348523367864,3.76215641886102,0.00214126447542787,0.0109185590461227,-1.52495377498554
"ENSG00000067167",-0.78442347823692,3.92278617192856,-3.76158965105021,0.00214365082793116,0.010928254322573,-1.52604511600755
"ENSG00000213398",1.08861002299316,0.8362286391175,3.76127568618528,0.00214497392556678,0.0109325260042516,-1.52664967500663
"ENSG00000128917",1.17691257112405,0.69729579586345,3.76068333971597,0.00214747242459063,0.01094278519749,-1.52779028150714
"ENSG00000254757",-0.79623836550349,3.55266874601163,-3.76009649039278,0.00214995064934827,0.0109529364643375,-1.5289203109443
"ENSG00000137221",0.886709343683392,3.01180130386911,3.75971172977896,0.00215157704227934,0.0109587444605968,-1.52966120534558
"ENSG00000259164",0.665724429415368,2.9809294019532,3.75954469692061,0.00215228348304587,0.0109598652482424,-1.52998284461346
"ENSG00000261594",1.10246331254226,0.0927397794354961,3.75942697811708,0.00215278149871053,0.0109599244262188,-1.53020952489189
"ENSG00000231419",0.839712988662077,1.19712361573146,3.75916049137632,0.00215390931709953,0.0109605294708172,-1.53072267509947
"ENSG00000247810",-0.969634314776359,1.76911845685603,-3.75914147261275,0.00215398983074521,0.0109605294708172,-1.5307592979319
"ENSG00000219545",-0.712910862363768,4.54729024795354,-3.75905413409182,0.00215435960707626,0.0109605294708172,-1.5309274784791
"ENSG00000226486",-0.895502162612674,3.31520661742594,-3.75878883371213,0.00215548323850718,0.0109637706124791,-1.53143834650351
"ENSG00000259485",-0.809781837997836,2.88935623053984,-3.75830632184392,0.00215752835426376,0.0109716963228673,-1.53236748573698
"ENSG00000276043",0.836475903455975,3.12592445368472,3.75773615467014,0.00215994753337854,0.0109799994890374,-1.53346542355887
"ENSG00000101470",1.19936711108303,1.44974940633517,3.75762345410539,0.00216042603964888,0.0109799994890374,-1.53368244537803
"ENSG00000267259",1.22880939327705,-0.21404073389578,3.75757707561516,0.0021606229855941,0.0109799994890374,-1.53377175419288
"ENSG00000140396",-0.824260038543931,6.19252228500067,-3.7572684196112,0.00216193415539504,0.0109841854168019,-1.53436611938426
"ENSG00000072818",1.05581423519891,0.961429306442165,3.75661213734658,0.00216472472471264,0.0109958841798805,-1.53562990031504
"ENSG00000186792",0.921167884760195,0.784943904661464,3.75551300331066,0.00216940652765204,0.0110171821698407,-1.53774648817434
"ENSG00000116544",0.693637924664061,2.2496176446944,3.75502278773793,0.00217149793127377,0.0110253183608364,-1.53869049865513
"ENSG00000226943",1.41946898137953,-0.135117887429119,3.75430583920751,0.00217456032887302,0.011038379790605,-1.54007113965759
"ENSG00000120903",0.958407723656189,1.12106521965647,3.75360271193371,0.00217756794619644,0.0110511573269469,-1.54142517604668
"ENSG00000111266",-1.01723190962092,6.34183550455818,-3.75336821509269,0.00217857194151088,0.0110537630169026,-1.54187675714912
"ENSG00000110047",0.749688476862263,3.97959023375657,3.7531459230962,0.0021795241155848,0.0110561046592689,-1.54230483597003
"ENSG00000234210",0.681671514232434,2.36102759611192,3.75299848851795,0.00218015587541085,0.0110568202432214,-1.54258875872387
"ENSG00000128322",1.10180541130705,-0.025802286137585,3.75239071399367,0.00218276216251186,0.0110675472114941,-1.543759188166
"ENSG00000124134",1.05868344053313,0.763722423938865,3.75166352321675,0.00218588469032357,0.0110786057917896,-1.54515959575059
"ENSG00000263528",0.827505752214197,2.13026291484327,3.75165379840791,0.00218592647895515,0.0110786057917896,-1.54517832364738
"ENSG00000188738",-0.760081920041456,3.28154169208524,-3.75136160045673,0.00218718246557721,0.0110824786365755,-1.54574103522883
"ENSG00000047315",-0.706515138555853,3.88956931739528,-3.75107013739676,0.00218843602277204,0.0110863374328063,-1.54630233344405
"ENSG00000180834",1.0551283812059,0.68936063134019,3.75092321032985,0.00218906821959247,0.0110870474695611,-1.54658528562154
"ENSG00000258667",-0.789543728710434,2.90730543801423,-3.75071277754384,0.00218997399115101,0.0110891424590125,-1.54699053795495
"ENSG00000102977",1.60360306581634,0.311450047186881,3.75019269102448,0.00219221424524741,0.0110979922687396,-1.54799212691107
"ENSG00000161671",0.930548162617245,1.7788611247947,3.74959334059296,0.0021947988095824,0.0111085807673675,-1.54914637063003
"ENSG00000076053",-0.765991546253843,1.96276499882581,-3.74945870450182,0.00219537982263508,0.0111090261718923,-1.54940565718748
"ENSG00000167925",1.01242697881153,0.906831529717588,3.74893731388289,0.00219763132162104,0.0111179224450128,-1.55040977190628
"ENSG00000028116",-0.72728282209746,5.03170502291642,-3.74873003384758,0.00219852706084654,0.0111199574101134,-1.55080896165747
"ENSG00000148399",0.806756392902202,2.52775405705202,3.74824828364122,0.00220061032560051,0.0111277918544266,-1.55173674272239
"ENSG00000164975",-0.813681312247655,3.13609734201499,-3.74814350373588,0.00220106369747391,0.0111277918544266,-1.55193853429758
"ENSG00000224189",1.02102850110892,0.857904169630642,3.74780474182248,0.0022025301339614,0.0111307210299741,-1.55259094441543
"ENSG00000177301",0.77587730142304,1.57987295117874,3.74778144145868,0.00220263103326917,0.0111307210299741,-1.55263581788959
"ENSG00000259732",-0.807960781393588,3.16758641226101,-3.74752623492998,0.00220373648018805,0.0111338103381339,-1.55312731328164
"ENSG00000198203",-1.11916593943324,4.49677526835956,-3.74725902109113,0.00220489454089098,0.011137164019255,-1.55364193473391
"ENSG00000034693",-0.930221193811477,2.92539658027297,-3.74703866500379,0.00220584999228872,0.0111394930247068,-1.55406631499453
"ENSG00000124198",-0.858681806605845,6.26211681724603,-3.74664256893289,0.00220756849840027,0.0111410299803384,-1.55482915269793
"ENSG00000151292",-0.72414735187608,4.31044430295479,-3.74661384513758,0.00220769317253189,0.0111410299803384,-1.55488447171644
"ENSG00000198911",-1.02129884626796,5.99632572922102,-3.74651829400682,0.00220810795862298,0.0111410299803384,-1.55506849330438
"ENSG00000262151",0.883477032555837,0.689345555581823,3.74651274063182,0.00220813206817518,0.0111410299803384,-1.55507918853586
"ENSG00000172250",1.03331342188649,1.51984031130271,3.74482192926535,0.00221548502844959,0.0111724747142578,-1.55833554864651
"ENSG00000134013",0.66928453458977,3.37469847103928,3.74480537868881,0.00221555712582552,0.0111724747142578,-1.55836742396154
"ENSG00000105808",0.870996315494822,2.00430569518662,3.74473773030984,0.00221585183943631,0.0111724747142578,-1.55849771032245
"ENSG00000188152",0.947404186611948,1.01409007522984,3.7445127786322,0.00221683213890472,0.0111749169096063,-1.55893095326199
"ENSG00000167105",0.726479904537317,2.98996070797112,3.74386825542443,0.00221964329328346,0.011186585177266,-1.56017227078711
"ENSG00000099331",0.739556968971726,4.3866667603423,3.74356252472987,0.00222097803342531,0.0111893434531425,-1.56076109495333
"ENSG00000165795",0.861220031141101,2.4497204690209,3.74351542237698,0.00222118374232931,0.0111893434531425,-1.56085181223337
"ENSG00000013016",0.736749109197091,2.16777043599873,3.74280264016077,0.00222429901808766,0.0112025323590901,-1.56222460843794
"ENSG00000100151",0.919452810693542,1.59664849123442,3.74189367721573,0.00222827814911244,0.0112200651472515,-1.56397525796617
"ENSG00000225766",0.904292382219707,1.00718495697997,3.74092576212782,0.00223252329117721,0.0112329801237782,-1.56583946732705
"ENSG00000108854",-0.716383225520977,4.92260285612057,-3.74082637781791,0.00223295964118724,0.0112329801237782,-1.56603088310724
"ENSG00000261971",1.02316003442006,0.422659528262761,3.74081747204384,0.0022329987464977,0.0112329801237782,-1.56604803578135
"ENSG00000162804",0.760880743767016,2.66737820158362,3.74075641450441,0.00223326686924823,0.0112329801237782,-1.56616563369701
"ENSG00000100146",1.15205577738295,0.20702939762127,3.74073964076963,0.00223334053368093,0.0112329801237782,-1.56619794022438
"ENSG00000169418",1.08217573347708,0.942656721467401,3.74062726628195,0.00223383410707185,0.0112329801237782,-1.56641437574195
"ENSG00000214265",-0.907034954705675,3.70457281900413,-3.74046964256078,0.00223452661146126,0.01123395540742,-1.56671796262889
"ENSG00000145526",-0.907518004847346,6.42495157013053,-3.74034606022156,0.00223506971065674,0.0112341792973964,-1.56695598539401
"ENSG00000113712",-0.888876060877747,5.09582616581112,-3.73962269417412,0.002238251326424,0.0112476621628707,-1.56834921329766
"ENSG00000196792",-0.931477703257994,5.77260460280778,-3.73929954924103,0.00223967411440893,0.0112523025239635,-1.56897160501991
"ENSG00000088726",0.797677522134318,1.81964760369047,3.73909972980172,0.00224055436651596,0.011252659419617,-1.56935646734231
"ENSG00000175567",0.851782361233405,2.34619703467396,3.73905671043456,0.00224074392294951,0.011252659419617,-1.56943932492051
"ENSG00000167685",0.977252563823534,2.99522152820284,3.73865471048379,0.00224251604352237,0.0112590494671768,-1.57021359992353
"ENSG00000173209",-0.840697106065707,2.95724812989386,-3.7385063051896,0.00224317061192974,0.0112598269990227,-1.57049943787681
"ENSG00000231645",1.23789482356317,-0.103681063114747,3.73825678481968,0.00224427160352137,0.0112628445528167,-1.57098003084775
"ENSG00000163527",-0.817813456121951,4.83297852756503,-3.73802342152918,0.0022453017990964,0.011265505553115,-1.57142950534069
"ENSG00000160993",1.05619929921425,1.30177981609012,3.73769780667648,0.00224674004601656,0.0112702122566543,-1.57205666482111
"ENSG00000235872",-0.97069262644251,1.79602138878949,-3.73754612099187,0.00224741036352362,0.0112710655956549,-1.57234882395383
"ENSG00000152520",-0.760083753313857,5.75918425308347,-3.73732864183465,0.00224837178429407,0.0112733781520913,-1.57276770754708
"ENSG00000162062",1.08155714835081,0.578108869281162,3.73672757493099,0.00225103112035061,0.01128332449323,-1.5739254191311
"ENSG00000011405",-0.81827557709683,6.55676617343757,-3.73665397229131,0.00225135698404838,0.01128332449323,-1.57406718525956
"ENSG00000159904",0.805966671090393,1.54539645110118,3.73636856640927,0.00225262102460495,0.0112871491099452,-1.57461690688046
"ENSG00000103710",0.982794759866095,1.53117177793836,3.73581065257048,0.00225509406092716,0.011297028562666,-1.57569151206447
"ENSG00000111371",-0.857411381515712,6.67225765584247,-3.7356505836294,0.00225580409858449,0.0112980737393652,-1.57599982410215
"ENSG00000186104",-0.854265784151954,2.08158083085616,-3.73527064866365,0.00225749033113129,0.0113040065847514,-1.57673162659248
"ENSG00000030582",0.995451708786329,3.17863121636494,3.73445671010492,0.00226110706830839,0.0113196013264148,-1.5782993841658
"ENSG00000256206",-0.781420081439385,3.0559366606458,-3.73375888831802,0.00226421251879051,0.0113326300946039,-1.57964349527002
"ENSG00000244383",1.00735120408411,0.684137478835703,3.73361880852717,0.00226483642375972,0.0113332354289535,-1.57991331144662
"ENSG00000125898",0.743209474726292,1.86048052024178,3.73292152892576,0.00226794465004556,0.0113462692716422,-1.58125638966618
"ENSG00000070761",-0.725421182845446,2.25025078141937,-3.73268910836542,0.00226898165982228,0.0113489375673198,-1.58170407300824
"ENSG00000263635",-0.913458801087732,2.35025195665262,-3.73234002729947,0.00227054008682292,0.0113526562519762,-1.58237646720989
"ENSG00000224635",0.720372186992489,1.48620123499351,3.73229688176168,0.00227073277981879,0.0113526562519762,-1.58245957359875
"ENSG00000122026",-0.96346170604989,4.11891984021918,-3.73202273496085,0.00227195753886178,0.0113562598099318,-1.58298763254024
"ENSG00000154099",0.821604637775018,2.32985564732339,3.73125395955579,0.00227539564040171,0.0113664188847203,-1.58446844811351
"ENSG00000235034",1.17227509668835,0.399206866459298,3.73125375548041,0.00227539655376351,0.0113664188847203,-1.58446884120512
"ENSG00000131013",-0.735523953361792,3.77611785809184,-3.73122990807248,0.00227550328802083,0.0113664188847203,-1.58451477627671
"ENSG00000196405",0.644961485181246,4.02810848939352,3.73108539916744,0.00227615017763966,0.0113671303086779,-1.58479313074184
"ENSG00000105792",-0.808815644938755,2.83604317033538,-3.73047161341279,0.002278899849271,0.0113783404173772,-1.58597541533056
"ENSG00000112062",-0.942251952524769,5.24159372620147,-3.72998679424602,0.0022810741500683,0.0113866734212426,-1.58690928737745
"ENSG00000073536",0.82415096287405,1.12022930602781,3.72973948336612,0.0022821840917315,0.0113896908391995,-1.58738566614108
"ENSG00000019485",0.654175400106121,4.75468848374076,3.7292499760933,0.00228438263603807,0.0113981386044831,-1.58832857539788
"ENSG00000166548",0.680611493432538,2.69544467468513,3.72857408604826,0.00228742181934191,0.01141077614683,-1.58963051036474
"ENSG00000158555",0.823446734637078,5.14955164527577,3.72812078622232,0.00228946240792572,0.0114184277197411,-1.59050368517238
"ENSG00000110435",-0.673365078040114,4.77123804050219,-3.72766560113692,0.00229151334061013,0.0114237746406949,-1.59138049537454
"ENSG00000175106",-0.937870283603762,3.99096256395139,-3.7275816024767,0.00229189201789822,0.0114237746406949,-1.59154230005131
"ENSG00000105609",1.09338205882476,0.084302607197402,3.72754535710958,0.00229205543649676,0.0114237746406949,-1.59161211870466
"ENSG00000215246",0.964680454181585,0.859716322519191,3.72714794149902,0.0022938480296745,0.0114293069014868,-1.59237765326492
"ENSG00000280138",-1.07721329973647,2.5571217678805,-3.72707440643772,0.00229417987464718,0.0114293069014868,-1.59251930285766
"ENSG00000188938",-0.809875555495517,1.11117080766871,-3.72664677791042,0.00229611061791771,0.0114341641884783,-1.59334303989607
"ENSG00000162607",-0.768332214152036,1.4360046211604,-3.72663368709631,0.00229616974893998,0.0114341641884783,-1.59336825666886
"ENSG00000138111",0.959376099575846,1.07741458679853,3.72608537597427,0.00229864784970829,0.01144397525353,-1.59442446862603
"ENSG00000261487",0.873090978422097,0.409618266579465,3.72576150955632,0.00230011284277065,0.0114485366737692,-1.59504833526691
"ENSG00000260285",1.11048604304224,0.220007841509923,3.72565823072464,0.00230058021829436,0.0114485366737692,-1.59524728256814
"ENSG00000185009",-0.822431228925902,3.53682906813449,-3.72552796444511,0.00230116985948089,0.0114489424693493,-1.59549821640736
"ENSG00000125804",0.734399518880454,2.18091376800235,3.72512381955554,0.00230300016828118,0.0114555193801059,-1.59627672860769
"ENSG00000104888",1.2668833660957,1.25749525775216,3.72489072239327,0.00230405649984526,0.0114582443414287,-1.59672574959312
"ENSG00000259103",-0.880188372335542,1.22347608862918,-3.72441160512387,0.00230622926897535,0.0114665190021672,-1.5976486884889
"ENSG00000115760",-0.879362030038151,6.49141227333605,-3.72409702640033,0.00230765699494558,0.0114710864917513,-1.59825467381215
"ENSG00000186522",-0.801437583838201,4.47515981135403,-3.7235780861369,0.00231001418124053,0.011479087711216,-1.59925433271928
"ENSG00000100263",0.82376376425659,2.1876994127818,3.72351839302935,0.00231028548219787,0.011479087711216,-1.59936932265894
"ENSG00000261408",0.863395069559369,1.45640370022197,3.72307112124192,0.002312319328985,0.0114866603703746,-1.60023092763574
"ENSG00000205611",0.80401837460908,1.22095826460916,3.72263357670179,0.00231431070021585,0.0114940187366021,-1.60107379796588
"ENSG00000257062",-0.897445530741191,3.48916725866814,-3.72185389925393,0.00231786351171149,0.0115091270404132,-1.6025757495752
"ENSG00000111667",0.849362504556017,2.54810291123348,3.72083269066117,0.00232252529074817,0.0115297339450162,-1.60454299734615
"ENSG00000175164",0.99951957913453,1.77711796476888,3.72071344933294,0.00232307024231663,0.0115298990683085,-1.60477270406352
"ENSG00000161547",-1.14689802735495,2.37728778551948,-3.72030965455081,0.00232491661069101,0.0115365219089849,-1.60555057695836
"ENSG00000143603",0.76335353743481,4.33247178937066,3.71992835928732,0.00232666146470748,0.0115415640597295,-1.60628510928177
"ENSG00000240303",-0.708640676642316,2.88200238214654,-3.71986377260248,0.00232695715276932,0.0115415640597295,-1.60640953019416
"ENSG00000169895",-0.800650985050343,3.74538569551853,-3.71974286303442,0.00232751079831471,0.0115417695463084,-1.60664245268546
"ENSG00000232131",-0.815891418877056,1.20401621900182,-3.71858085781798,0.00233283843953277,0.0115656432470829,-1.60888097471918
"ENSG00000134461",0.741207243923695,2.47711326577102,3.71787978187515,0.00233605875807959,0.0115790611517394,-1.61023156004753
"ENSG00000188994",-0.875923434106952,6.42393457934006,-3.71755057745844,0.00233757247835904,0.0115822044639037,-1.61086575770239
"ENSG00000233973",-1.04396465891946,1.45097359651344,-3.71751830198386,0.00233772093826095,0.0115822044639037,-1.61092793506843
"ENSG00000236532",-0.823152065138751,2.78414374524723,-3.71708072298135,0.00233973464639105,0.0115849143463508,-1.61177091468247
"ENSG00000114790",-0.716709071821649,4.47782231254616,-3.71706027019205,0.00233982881170593,0.0115849143463508,-1.61181031629836
"ENSG00000084710",0.657849325255342,4.02103869971698,3.71703188361265,0.00233995951081729,0.0115849143463508,-1.61186500210798
"ENSG00000140563",-0.795914183461708,4.93005554367973,-3.71695263787829,0.00234032441772461,0.0115849143463508,-1.61201766647676
"ENSG00000248329",-0.854645476626136,1.27546843849299,-3.71674531026512,0.00234127938273872,0.0115870960534267,-1.61241707699321
"ENSG00000107890",-0.654559201365218,4.56803377709999,-3.71576878598133,0.00234578263396676,0.0116052296859501,-1.61429833205834
"ENSG00000227051",0.670118514903451,2.26075543606104,3.71572743560541,0.00234597351526661,0.0116052296859501,-1.61437799311381
"ENSG00000255279",-0.91249003808806,1.17854793389274,-3.71540912144574,0.00234744344191921,0.0116099523873498,-1.61499122290058
"ENSG00000103723",0.83456486478512,1.60572517771947,3.7149471942288,0.0023495782124768,0.011617326175235,-1.61588112519973
"ENSG00000131149",0.798046260018237,7.40467082314463,3.71486343662192,0.00234996550422586,0.011617326175235,-1.61604248452856
"ENSG00000134909",-0.763746874457202,7.05953022456555,-3.71334300312772,0.00235700718584862,0.0116483152643681,-1.61897162561714
"ENSG00000136770",-0.683669962853053,5.65982113979638,-3.71328679824616,0.00235726790065763,0.0116483152643681,-1.61907990602356
"ENSG00000118242",-0.790586539597014,4.10720834967303,-3.71297020697476,0.00235873700307281,0.0116511479382674,-1.61968982967891
"ENSG00000116455",-1.01423945050839,1.10086703944582,-3.71294041660761,0.00235887528932569,0.0116511479382674,-1.6197472219018
"ENSG00000132563",1.67144365939162,0.278533489340004,3.71260897414145,0.00236041439262672,0.0116561949395262,-1.62038575882965
"ENSG00000254664",0.872376973078573,1.05784181673647,3.71235209352659,0.00236160795676299,0.0116595337619939,-1.62088065067574
"ENSG00000172831",0.8844719524247,2.15977052146257,3.71177179193381,0.0023643065088825,0.0116690434288736,-1.62199863132945
"ENSG00000112759",0.780236425536236,1.71154661399964,3.71165436998352,0.00236485293130361,0.0116690434288736,-1.62222485138835
"ENSG00000257556",1.09223567289449,0.131674456284363,3.71152461244714,0.00236545690617705,0.0116690434288736,-1.62247483691839
"ENSG00000133103",-0.659723896250855,4.69934741015865,-3.71149267805776,0.00236560557329671,0.0116690434288736,-1.62253636044127
"ENSG00000232712",-0.703398371075179,2.58085681805885,-3.71117377509155,0.00236709071136751,0.0116738137446365,-1.62315074711419
"ENSG00000010610",0.784446018179078,2.92244048942202,3.71076348395925,0.00236900283617258,0.0116756624019483,-1.6239412012999
"ENSG00000187959",0.925522034405112,0.984851404926128,3.71073322900646,0.0023691438986091,0.0116756624019483,-1.62399948966354
"ENSG00000248994",0.766151739743085,1.83552660132073,3.7105786955167,0.00236986453725875,0.0116756624019483,-1.62429720988649
"ENSG00000253584",-0.850803793261511,3.73503630134673,-3.71054666349483,0.00237001394052571,0.0116756624019483,-1.6243589219997
"ENSG00000101460",0.851158234153992,1.87844611018534,3.71052557395247,0.00237011231125823,0.0116756624019483,-1.6243995526075
"ENSG00000258534",0.939565281655662,1.33932119868514,3.71042649526189,0.00237057451244458,0.0116756624019483,-1.62459043533948
"ENSG00000203690",0.788288505082404,1.62280370664315,3.70986409144113,0.00237319985260641,0.0116860385224607,-1.62567395265751
