"","logFC","logCPM","PValue","FDR"
"123",-2.25411242861567,12.0779689203464,0.00154566992990574,0.0103339075313698
"377",-2.21793524860259,11.0807504628621,0.00157559272092561,0.0104345857555639
"139",-2.10730714452593,10.9740169811253,0.00161288527060647,0.0105817332707079
"213",-2.11289937599354,10.9678345452937,0.00167123343676692,0.0107905831052106
"1098",-1.95890650378624,10.8313330055512,0.00167899549754462,0.0107905831052106
"1261",-1.55915995218249,11.433198868274,0.00169083211050309,0.0107905831052106
"1056",-1.96477762345808,12.3637182246995,0.00174369629864715,0.0110277009157685
"254",-1.96713784783424,10.8366526702041,0.00181988752954323,0.0114067950512442
"729",-1.80397743549076,10.7334143728678,0.00183847780913355,0.0114213400178031
"81",-9.55218122112296,9.41920723564222,0.00187199879510292,0.0115275715277391
"672",-1.77464054731776,10.6874505969834,0.00200998208241393,0.0122696297552572
"28",-1.39250210547354,11.2745662245358,0.00207997497350934,0.0124886591600886
"464",-2.32466495786053,10.3048662308839,0.00209911450443196,0.0124886591600886
"676",-1.97130484669822,10.8841393663838,0.00209923330611176,0.0124886591600886
"472",-10.0132790795956,9.77663421848385,0.0021392571268469,0.0126198193533321
"41",-2.17200792992468,11.0331120153174,0.00233919098873692,0.013684267284111
"923",-1.75028287746839,10.651420509726,0.00241114010387325,0.0139885979580084
"582",-9.91639918659268,9.66628432529981,0.00254269119585104,0.0145486653273854
"955",-1.19335094396558,11.0762115082368,0.00254912512146497,0.0145486653273854
"1248",-1.92584177742842,10.7838586602797,0.00258243588450647,0.0146199192816415
"1051",-1.54423625410141,11.4122514293375,0.00277979493672123,0.0156113283646264
"762",-9.43650260544083,9.29577424888984,0.00284605156771013,0.0157930324189986
"1235",-1.49267180068114,11.3581686160088,0.00286397177986952,0.0157930324189986
"374",-9.79523554039957,9.56768464286381,0.00287964123879177,0.0157930324189986
"618",-2.26143880161677,11.1105617094047,0.00296574650518431,0.0161391786561193
"701",-1.84731963160716,10.7520891324815,0.00310303810899797,0.016718889726097
"1158",-1.9474911707701,10.8147197606296,0.00311990677224887,0.016718889726097
"263",-1.83025261031226,10.7118101816112,0.00327387051958576,0.0171039891671673
"610",-1.84298329856907,10.7408912359354,0.0032773643115415,0.0171039891671673
"311",-1.51277918226191,10.4811085025348,0.003279684342054,0.0171039891671673
"692",-1.45523234536802,10.4355402635147,0.00328922868599372,0.0171039891671673
"387",-2.02324152199935,10.8748038200568,0.00340500426765779,0.0175758308521748
"846",-1.83821255723955,10.7129377293051,0.00347820937042515,0.017636329004788
"10",-1.579276781149,10.5191043368966,0.00350722566646586,0.017636329004788
"639",-1.35519520411123,10.3528554974171,0.00351513914993133,0.017636329004788
"573",-1.7607712186627,10.6603005280129,0.00351721661064149,0.017636329004788
"328",-1.21807409265427,11.112889379507,0.00365918564730803,0.0181192564160728
"589",-9.64353799240126,9.46087614098606,0.00368481932971485,0.0181192564160728
"821",-9.8809526299104,9.63146878138354,0.00371260574682672,0.0181192564160728
"545",-9.68167475349945,9.47897165459806,0.00375653690237761,0.0181192564160728
"1048",-1.03762712487404,11.5004430733506,0.00376383072786707,0.0181192564160728
"831",-1.34183640776404,11.227901110969,0.00376839236003792,0.0181192564160728
"1179",-1.56907960521443,10.5079667819031,0.00381315105418689,0.0182097417689741
"478",-1.73250726982668,10.6537676171909,0.00398744708035097,0.0188373427930286
"455",-1.71392547980216,10.6400844859141,0.00399823942473115,0.0188373427930286
"282",-1.19924002911871,11.0847340628633,0.00406395396716342,0.0190193045663248
"597",-1.42705568649573,10.4133361250394,0.00413100071533019,0.0192050496831907
"744",-2.46682855175604,12.7609745121865,0.00420220837249888,0.0194075676150935
"833",-1.75810399895015,10.6709364380119,0.00436680467871052,0.0200359273493777
"591",-1.45287538255023,11.3384613979768,0.00451788781872964,0.0205945275892741
"781",-1.37950376453314,10.3610033433095,0.00454786296020778,0.0205974180520378
"348",-1.92543096887105,10.7843224265761,0.00460275329944635,0.0207123898475086
"1130",-1.82259459802943,10.694620323331,0.0047133935228974,0.0210751735864584
"707",-9.31458728065306,9.1685531043837,0.00475355364390139,0.0210857612223009
"796",-9.44746210768056,9.27042461643964,0.0048014328945173,0.0210857612223009
"401",-9.5640763734948,9.37246613880477,0.00482676400628746,0.0210857612223009
"397",-1.68548438261279,10.5904944286984,0.00486448081664582,0.0210857612223009
"1144",-2.63992213312444,12.359277911087,0.00486594489745405,0.0210857612223009
