"","logFC","logCPM","PValue","FDR"
"901",11.4804655766776,13.2425778328264,1.28485119820804e-05,4.77082130850564e-05
"126",11.6113429703511,13.3639227354854,1.28886403101072e-05,4.77082130850564e-05
"898",11.390764393103,13.1574179687483,1.29800653923559e-05,4.77963866270605e-05
"364",11.6204916155531,13.3681973864297,1.31664443707542e-05,4.82314827467523e-05
"463",11.6230191293043,13.3717807992888,1.43990892103015e-05,5.24750312973361e-05
"1220",11.5402489957437,13.2962998951241,1.45248107487694e-05,5.26262135614071e-05
"664",11.5613609541066,13.3148691214342,1.46119007114922e-05,5.26262135614071e-05
"1256",11.4500511407974,13.2088374603027,1.46638812893878e-05,5.26262135614071e-05
"1162",2.59328649994726,14.0273554078602,1.51027167620198e-05,5.39273775290304e-05
"620",11.505834696399,13.2635692939192,1.5449243069422e-05,5.46455752653981e-05
"992",11.4261922618583,13.1883936881962,1.54584371330688e-05,5.46455752653981e-05
"686",11.4233630592646,13.1899108275274,1.59210274707349e-05,5.57876691679745e-05
"823",11.5096821598654,13.2674585615445,1.59393340479927e-05,5.57876691679745e-05
"525",11.3791592177982,13.1449245070995,1.74749699566845e-05,6.08611022629357e-05
"1248",11.3803987477386,13.1468120457001,1.77378624426612e-05,6.1473866406674e-05
"767",11.3768211996741,13.1445821622465,1.78432801757756e-05,6.15375565086504e-05
"322",11.4993527499182,13.2482640450921,1.94429177714518e-05,6.67288488563903e-05
"1228",11.3294988604036,13.0969119572948,2.02744205612445e-05,6.88124509253356e-05
"1103",11.423665121103,13.1828293707725,2.0335548844161e-05,6.88124509253356e-05
"866",11.3246469201545,13.0935835215034,2.03420116596819e-05,6.88124509253356e-05
"22",11.470260861532,13.227167820482,2.06186390223601e-05,6.92206725806719e-05
"658",11.3220641899221,13.0921556038281,2.07010950455475e-05,6.92206725806719e-05
"944",11.5014079264222,13.261951812689,2.07564110142892e-05,6.92206725806719e-05
"724",11.5068290797848,13.2593024935269,2.09557993013922e-05,6.95575122351376e-05
"445",11.4031411620508,13.1684544788349,2.22216992521229e-05,7.34146793049106e-05
"1035",11.3651504175609,13.1277605220868,2.3044621318369e-05,7.55842026413954e-05
"973",11.2685679170462,13.0372528349011,2.30922033529582e-05,7.55842026413954e-05
"846",11.2305640219329,12.9973406599578,2.32883256033899e-05,7.58748672884639e-05
"682",11.5065033147846,13.2607661459627,2.43772088072077e-05,7.9058195535302e-05
"541",11.3992950513608,13.1590812205842,2.46976531348212e-05,7.97316929968886e-05
